MOVE ID 5 and 6,Action ID,anim id,file id,manual description ,,MOVE ID 5 and 6,Action ID,anim id,file id,manual description ,,MOVE ID 5 and 6,Action ID,anim id,file id,manual description 
6E 5E,HC_STAG_HI_LG_L,51 23,51 03,ANIM: moderate hight hit from left -> half step back/right,,DE 60,HC_SP_KNEE_NEW_F,F9 20,F9 00,ANIM: idle -> short jump up + back -> G26,,4E 63,HC_WALL_EXPLOSION_F,B6 23,B6 03,ANIM: hit barrels -> get exploded and launched hig…lip into A26-ish -> moderate ground bounce -> G26
6F 5E,HC_STAG_BODY_2,15 21,15 01,ANIM: take mid hit and short step back,,DF 60,HC_SP_CR_UPPER,4A 21,4A 01,ANIM: start flying back -> G84-ish airborne level (and again),,4F 63,HC_GUARD_EXPLOSION,B7 23,B7 03,ANIM: heavy high/mid block with a bit of pushback
70 5E,HC_STAG_BODY_2_F,15 21,15 01,ANIM: take mid hit and short step back,,E0 60,HC_SP_CR_UPPER_F,4A 21,4A 01,ANIM: start flying back -> G84-ish airborne level (and again),,50 63,HC_PILLAR_DOWN,B8 23,B8 03,ANIM: ??? force sit down -> huge pusback -> A84-ish bounce back -> G84 idle start
71 5E,HC_SUPER_HI_R,22 23,22 03,ANIM: get turned around ccw and stumble forward 3 steps,,E1 60,HC_SP_CR_UPPER_L,4A 21,4A 01,ANIM: start flying back -> G84-ish airborne level (and again),,51 63,HC_SBY2_STEEL,B9 23,B9 03,ANIM: enviromental cinematic 1 -> G26
72 5E,HC_SUPER_HI_L,21 23,21 03,ANIM: get turned around cw and stumble forward 3 steps,,E2 60,HC_SP_CR_UPPER_L_F,4A 21,4A 01,ANIM: start flying back -> G84-ish airborne level (and again),,52 63,HC_CLIFF_FALL_CUT1,CA 23,CA 03,
73 5E,HC_SUPER_HI_FR,24 23,24 03,ANIM: stumble back 4 steps (alternative),,E3 60,HC_KIRI_CNT_R,6C 20,6C 00,ANIM: strong hit from right -> torpedo spin+fly back (and a bit to left) -> G84,,53 63,HC_CLIFF_FALL_CUT1_Y,CB 23,CB 03,
74 5E,HC_SUPER_HI_FR_F,24 23,24 03,ANIM: stumble back 4 steps (alternative),,E4 60,HC_KIRI_CNT_L,5C 20,5C 00,ANIM: strong hit from right -> torpedo spin+fly back (and a bit to left) -> G84,,54 63,HC_CLIFF_FALL_CUT2,CC 23,CC 03,
75 5E,HC_SUPER_UPPER,25 23,25 03,ANIM: heavy stumble back many steps / half fall but stand back up,,E5 60,HC_KIRI_CBK_R,B4 20,B4 00,ANIM: take bt hit from left -> torpedo spin fly forward + a bit to right -> G86,,55 63,HC_CLIFF_FALL_CUT2_Y,CD 23,CD 03,
76 5E,HC_SUPER_UPPER_F,25 23,25 03,ANIM: heavy stumble back many steps / half fall but stand back up,,E6 60,HC_KIRI_CBK_L,B5 20,B5 00,ANIM: take bt hit from left -> torpedo spin fly forward + a bit to right -> G86,,56 63,HC_CLIFF_ROLL_FALL,86 23,86 03,ANIM: continue rolling off a cliff -> fail to grab…uper long fall down -> small ground bounce -> G88
77 5E,HC_SUPER_CROUCH,29 23,29 03,ANIM: lose control over left leg for a while but stand back up,,E7 60,HC_KIRI_NEW_R,58 22,58 02,ANIM: heavy high hit from right -> spin and fall back -> G82,,57 63,HC_CLIFF_RUN_Y,C5 23,C5 03,ANIM: continue hanging from cliff -> start climbing up
78 5E,HC_SUPER_CROUCH_F,29 23,29 03,ANIM: lose control over left leg for a while but stand back up,,E8 60,HC_KIRI_NEW_L,61 22,61 02,ANIM: heavy high hit from left -> spin and fall back -> G88,,58 63,HC_CLIFF_PRE_ATK_Y,C6 23,C6 03,ANIM: continue climbin up cliff -> start blocking
79 5E,HC_SUPER_MID_R,2B 23,2B 03,ANIM: heavy hit from right -> stumble left + back for a while,,E9 60,HC_SIDE_R,68 22,68 02,ANIM: idle -> heavy high hit from right -> sideflip -> G82,,59 63,HC_CLIFF_PRE_THR_Y,C7 23,C7 03,ANIM: continue climbin up cliff -> start grabbing
7A 5E,HC_SUPER_MID_L,2A 23,2A 03,ANIM: heavy hit from left -> stumble right + back for a while,,EA 60,HC_SIDE_L,69 22,69 02,ANIM: idle -> heavy high hit from left -> sideflip -> G88,,5A 63,HC_AIR_DANGER_AF,3E 22,3E 02,ANIM: airborne G84-ish -> accelerate down? (no root motion)
7B 5E,HC_SUPER_KINTEKI,2F 23,2F 03,ANIM: groin stun + stumble back,,EB 60,HC_GUARD_BK_R,6A 22,6A 02,ANIM: guard break from right side that forces turn around,,5B 63,HC_AIR_DANGER_AB,D1 23,D1 03,ANIM: airborne G84-ish -> accelerate down? (no root motion)
7C 5E,HC_SUPER_KINTEKI_F,2F 23,2F 03,ANIM: groin stun + stumble back,,EC 60,HC_GUARD_BK_L,66 22,66 02,ANIM: guard break (from left side?) that forces turn around,,5C 63,HC_AIR_DANGER_DF,76 20,76 00,"ANIM: ??? anim doesnt play, P1 heavily crouches/le…d and sticks left hand as if it holds onto a wall"
7D 5E,HC_SUPER_LO_R,2E 23,2E 03,ANIM: heavy bt? right leg hit -> stumble for a while + half turn around?..,,ED 60,HC_SPIN_CNT_R,5E 20,5E 00,ANIM: fall down + small bounce & decent slide back -> OG24,,5D 63,HC_AIR_DANGER_DB,D3 23,D3 03,"ANIM: ??? anim doesnt play, P1 heavily crouches/le…d and sticks left hand as if it holds onto a wall"
7E 5E,HC_SUPER_LO_L,2D 23,2D 03,ANIM: heavy left leg hit -> stumble right for a while,,EE 60,HC_SPIN_CNT_L,5F 20,5F 00,ANIM: strong low hit from left -> fall/bounce towards camera -> G88,,5E 63,HC_AIR_THR_CANCEL,CF 23,CF 03,ANIM: start looong jump (stage transition?)
7F 5E,HC_SUPER_LO_R2,31 23,31 03,ANIM: heavy mid? hit -> stumble back,,EF 60,HC_SPINLO_R,9C 22,9C 02,ANIM: heavy low hit from right -> side/front-flip -> G88 idle start,,5F 63,HC_AIR_THR_CANCEL_ST,D0 23,D0 03,ANIM: land after jump (stage transition?)
80 5E,HC_SUPER_LO_L2,30 23,30 03,ANIM: heavy left mid? hit -> stumble back,,F0 60,HC_SPINLO_L,9D 22,9D 02,ANIM: heavy low hit from left -> side/front-flip -> G22 idle start,,60 63,HC_CLIFF_LAND_L_Y,D6 23,D6 03,
81 5E,HC_SUPER_D_BODY,96 23,96 03,ANIM: take strong front mid hit -> get knocked back to crouching/crawling state -> stand up,,F1 60,HC_AIR_SPINLO_R,B4 22,B4 02,ANIM: heavy low hit from right -> side/front-flip -> G88 idle start,,61 63,HC_CLIFF_LAND_R_Y,D8 23,D8 03,
82 5E,HC_SUPER_D_BODY_F,96 23,96 03,ANIM: take strong front mid hit -> get knocked back to crouching/crawling state -> stand up,,F2 60,HC_AIR_SPINLO_L,B3 22,B3 02,ANIM: heavy low hit from left -> side/front-flip -> G22 idle start,,62 63,HC_WALCMB_S_F,FB 23,FB 03,ANIM: wall stun
83 5E,HC_SUPER_L_BODY,97 23,97 03,ANIM: take strong front mid hit -> get knocked back to crouching/sitting state -> stand up,,F3 60,HC_REV_SIT_R,AB 22,AB 02,ANIM: heavy high hit from right -> turn around and hold onto floor -> bt crouch idle,,63 63,HC_CLIFF_DMG_LAND_L_Y,DA 23,DA 03,
84 5E,HC_SUPER_L_BODY_F,97 23,97 03,ANIM: take strong front mid hit -> get knocked back to crouching/sitting state -> stand up,,F4 60,HC_REV_SIT_L,90 22,90 02,ANIM: super heavy hit (or GB) -> turn around and hold onto floor -> stand up (crouching bt),,64 63,HC_CLIFF_DMG_LAND_R_Y,DC 23,DC 03,ANIM: finish running and jump far down (off cliff over opponent?)
85 5E,HC_SUPER_KNEE,33 23,33 03,ANIM: heavy low hit -> small jump back,,F5 60,HC_LK_FINISH_F,41 20,41 00,"ANIM: bt take hit, short jump/fly to OG26 (basic juggle?)",,65 63,HC_BOUND_HIT1_5_F,05 24,05 04,ANIM: idle -> fall down + moderate bounce back -> G26 idle start
86 5E,HC_SUPER_KNEE_F,33 23,33 03,ANIM: heavy low hit -> small jump back,,F6 60,HC_LK_FINISH_F_F,41 20,41 00,"ANIM: bt take hit, short jump/fly to OG26 (basic juggle?)",,66 63,HC_BOUND_HIT1_5_B,06 24,06 04,ANIM: opponent bt idle -> fall down + moderate bounce forward -> G84 idle start
87 5E,HC_SUPER_BK_ELB,2C 23,2C 03,ANIM: take hit from bt -> stumble forward for a while -> turn around,,F7 60,HC_LK_FINISH_B,42 20,42 00,"ANIM: take hit, short jump/fly to G84 (basic juggle?)",,67 63,HC_SPIN_CNT_R_AF,89 23,89 03,ANIM: fall down + small bounce & decent slide back -> OG24
88 5E,HC_SUPER_BK_ELB_F,2C 23,2C 03,ANIM: take hit from bt -> stumble forward for a while -> turn around,,F8 60,HC_LK_FINISH_B_F,42 20,42 00,"ANIM: take hit, short jump/fly to G84 (basic juggle?)",,68 63,HC_SPIN_CNT_L_AF,8A 23,8A 03,ANIM: strong low hit from left -> fall/bounce towards camera -> G88
89 5E,HC_SUPER_BK_HEAD,34 23,34 03,ANIM: heavy bt hit -> stumble forward for a while -> turn around,,F9 60,HC_KAITEN,0F 22,0F 02,ANIM: spin cw and fall back (G84),,69 63,HC_JNG_IKADA,BE 23,BE 03,ANIM: enviromental cinematic 3 -> G22
8A 5E,HC_SUPER_BK_HEAD_F,34 23,34 03,ANIM: heavy bt hit -> stumble forward for a while -> turn around,,FA 60,HC_KAITEN_F,22 20,22 00,ANIM: spin cw and fall back (G84),,6A 63,HC_VF_AKI_46P,10 24,10 04,ANIM: idle -> bound in-place -> G84 idle start
8B 5E,HC_SUPER_BK_LO_R,35 23,35 03,ANIM: heavy bt right leg hit -> turn around and stumble back few steps,,FB 60,HC_KAITEN_B,22 20,22 00,ANIM: spin cw and fall back (G84),,6B 63,HC_STAG_VF_GB,11 24,11 04,ANIM: mid GB + half step back
8C 5E,HC_SUPER_BK_LO_L,36 23,36 03,ANIM: heavy left leg hit -> stumble in some direction for a while -> half turn around?..,,FC 60,HC_KAITEN_BF,0F 22,0F 02,ANIM: spin cw and fall back (G84),,6C 63,HC_STAG_VF_GB_F,11 24,11 04,ANIM: mid GB + half step back
8D 5E,HC_SUPER_KURUKURU_R,38 23,38 03,ANIM: slow 360deg spin CCW and stumble back,,FD 60,HC_MID_ROLL_R,40 22,40 02,ANIM: super heavy high hit from right -> fly-fall-flip to left and a bit back -> G22,,6D 63,HC_DOR002_Y,D1 27,D1 07,
8E 5E,HC_SUPER_KURUKURU_L,37 23,37 03,ANIM: slow 360deg spin CW and stumble back,,FE 60,HC_MID_ROLL_L,3F 22,3F 02,ANIM: super heavy high hit from left -> fly-fall right and a bit back -> G22,,6E 63,HC_DOR003_Y,DB 27,DB 07,
8F 5E,HC_SUPER_BREAST_S,3B 23,3B 03,ANIM: moderate mid hit from right -> short stumble back,,FF 60,HC_STAG_PK_HIT,0F 21,0F 01,,,6F 63,HC_CIR004_Y,34 28,34 08,
90 5E,HC_SUPER_BREAST_S_F,3B 23,3B 03,ANIM: moderate mid hit from right -> short stumble back,,00 61,HC_STAG_PK_HIT_F,0F 21,0F 01,,,70 63,HC_BTF002_Y,98 28,98 08,
91 5E,HC_SUPER_BEATDOWN_L,3C 23,3C 03,ANIM: moderate low hit from right -> short crouching state -> stand back up,,01 61,HC_KIRIMOMI_F,FE 20,FE 00,ANIM: idle -> launch back & short quick spin -> airborne G24-ish fly down (no root motion),,71 63,HC_DOR001_Y,E5 27,E5 07,
92 5E,HC_SUPER_BEATDOWN_L_F,3C 23,3C 03,ANIM: moderate low hit from right -> short crouching state -> stand back up,,02 61,HC_KIRIMOMI_F_F,FE 20,FE 00,ANIM: idle -> launch back & short quick spin -> airborne G24-ish fly down (no root motion),,72 63,HC_PLN000_Y,FC 28,FC 08,
93 5E,HC_SUPER_BODY_LL,3D 23,3D 03,ANIM: heavy hit from left -> stumble in some direction and spin -> half turn around?..,,03 61,HC_KIRIMOMI_B,FF 20,FF 00,ANIM: bt idle -> launch forward & short quick spin -> airborne G86-ish fly down (no root motion),,73 63,HC_PLN002_Y,FD 28,FD 08,
94 5E,HC_SUPER_BODY_LL_F,3D 23,3D 03,ANIM: heavy hit from left -> stumble in some direction and spin -> half turn around?..,,04 61,HC_KIRIMOMI_B_F,FF 20,FF 00,ANIM: bt idle -> launch forward & short quick spin -> airborne G86-ish fly down (no root motion),,74 63,HC_TMP001_Y,61 29,61 09,
95 5E,HC_SUPER_UP_SIRI_L,3F 23,3F 03,ANIM: get knocked down back -> crouch back -> turn around -> step back,,05 61,HC_KIRI_TOBI,4E 23,4E 03,ANIM: heavy high hit from right -> spin/roll back/left -> G82 idle start,,75 63,HC_CIR001_Y,3E 28,3E 08,
96 5E,HC_SUPER_UP_SIRI_L_F,3F 23,3F 03,ANIM: get knocked down back -> crouch back -> turn around -> step back,,06 61,HC_KIRI_TOBI_F,4D 23,4D 03,ANIM: spin-roll back -> G88 idle start,,76 63,HC_RAKKA_U,1A 24,1A 04,ANIM: A84-ish -> super long fall down
97 5E,HC_STAG_LKC_AL,27 23,27 03,ANIM: KO stun -> fall forward -> G26 idle start,,07 61,HC_MID_K_FIN,5A 22,5A 02,ANIM: crouch? -> hard knock down -> G84,,77 63,HC_RAKKA_D,1C 24,1C 04,ANIM: airborne upside down bt -> small knock back + super long fall down
98 5E,HC_STAG_LKC_AL_F,27 23,27 03,ANIM: KO stun -> fall forward -> G26 idle start,,08 61,HC_MID_K_FIN_F,5A 22,5A 02,ANIM: crouch? -> hard knock down -> G84,,78 63,HC_PB_CIR_CANNON_Y,4C 24,4C 04,ANIM: ??? -> massive block back away
99 5E,HC_STAG_LKB_AL,30 22,30 02,ANIM: heavy low hit from left -> stumble back,,09 61,HC_NEW_KIRIMOMI,46 22,46 02,ANIM: moderate fly-spin back -> G84,,79 63,HC_PLN004_Y,FF 28,FF 08,
9A 5E,HC_STAG_LKB_AL_F,30 22,30 02,ANIM: heavy low hit from left -> stumble back,,0A 61,HC_NEW_KIRIMOMI_F,46 22,46 02,ANIM: moderate fly-spin back -> G84,,7A 63,HC_CMN000_Y,B9 2B,B9 0B,
9B 5E,HC_STAG_HI_K_AL_R,82 20,82 00,"ANIM: take hit from right, super short step back and left",,0B 61,HC_QUEBRADA,4B 23,4B 03,ANIM: crouch idle -> hard knock down back -> G84 idle start,,7B 63,HC_DOR000_Y,EE 27,EE 07,
9C 5E,HC_STAG_HI_K_AL_L,83 20,83 00,"ANIM: take hit from left, super short step back and right",,0C 61,HC_QUEBRADA_F,4B 23,4B 03,ANIM: crouch idle -> hard knock down back -> G84 idle start,,7C 63,HC_TMP002_Y,6B 29,6B 09,
9D 5E,HC_STAG_BODY_AL,49 23,49 03,ANIM: moderate mid hit + almost jump/step back,,0D 61,HC_SUPER_HI_SIDE_R,39 23,39 03,ANIM: heavy hit from right -> fall/half-spin -> G82 idle start,,7D 63,HC_CMN110_Y,C3 2B,C3 0B,
9E 5E,HC_STAG_BODY_AL_F,49 23,49 03,ANIM: moderate mid hit + almost jump/step back,,0E 61,HC_SUPER_HI_SIDE_L,3A 23,3A 03,ANIM: heavy hit from left -> fall -> G28 idle start,,7E 63,HC_CIR_BOX_F,24 24,24 04,ANIM: explosive wall bounce -> fall forward onto knees -> fall down -> G26 idle start
9F 5E,HC_STAG_BTDWN_AL,15 21,15 01,ANIM: take mid hit and short step back,,0F 61,HC_SUPER_UPPER_Y,26 23,26 03,"ANIM: get slightly launched back, legs up, legs down, G84 idle start",,7F 63,HC_CIR_BOX_B,25 24,25 04,ANIM: bt explosive wall bounce (front) -> fall back onto knees -> fall right -> G22 islde start
A0 5E,HC_STAG_BTDWN_AL_F,15 21,15 01,ANIM: take mid hit and short step back,,10 61,HC_SUPER_UPPER_Y_F,26 23,26 03,"ANIM: get slightly launched back, legs up, legs down, G84 idle start",,80 63,HC_BTF000_Y,A2 28,A2 08,
A1 5E,HC_STAG_BTDWN_AL_BK,C5 24,C5 04,ANIM: moderate bt high hit + turn around,,11 61,HC_SUPER_BBK,27 23,27 03,ANIM: KO stun -> fall forward -> G26 idle start,,81 63,HC_BTF003_Y,AC 28,AC 08,
A2 5E,HC_STAG_BTDWN_AL_BK_F,C5 24,C5 04,ANIM: moderate bt high hit + turn around,,12 61,HC_SUPER_BBK_F,27 23,27 03,ANIM: KO stun -> fall forward -> G26 idle start,,82 63,HC_JNG104_Y,8C 2A,8C 0A,
A3 5E,HC_CAR_EDGE_F,F4 22,F4 02,ANIM: slow 360deg spin CCW and stumble back,,13 61,HC_SUPER_BBK_BK,41 23,41 03,ANIM: KO stun -> fall forward -> G26 idle start,,83 63,HC_JNG_CLIFF_FALL,C4 29,C4 09,
A4 5E,HC_CAR_EDGE_F_F,F5 22,F5 02,ANIM: slow 360deg spin CW and stumble back,,14 61,HC_SUPER_BBK_BK_F,41 23,41 03,ANIM: KO stun -> fall forward -> G26 idle start,,84 63,HC_JNG_CLIFF_FALL_Y,C5 29,C5 09,
A5 5E,HC_CAR_EDGE_B,F6 22,F6 02,ANIM: heavy bt hit -> stumble forward for a while -> turn around,,15 61,HC_DN_UP_HEAD_L,6B 23,6B 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,85 63,HC_TRA001_Y,28 2A,28 0A,
A6 5E,HC_CAR_EDGE_B_F,F6 22,F6 02,ANIM: heavy bt hit -> stumble forward for a while -> turn around,,16 61,HC_DN_UP_HEAD_L_F,6B 23,6B 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,86 63,HC_TRN003_CUT1,32 2A,32 0A,
A7 5E,HC_TIN_6K,FC 23,FC 03,ANIM: lift/gut jump stun,,17 61,HC_DN_UP_FOOT_L,65 23,65 03,"ANIM: G84 -> take hit -> back""flip"" + wake up",,87 63,HC_TRN003_CUT1_Y,33 2A,33 0A,
A8 5E,HC_TIN_6K_F,FC 23,FC 03,ANIM: lift/gut jump stun,,18 61,HC_DN_UP_FOOT_L_F,65 23,65 03,"ANIM: G84 -> take hit -> back""flip"" + wake up",,88 63,HC_TRN003_CUT2,34 2A,34 0A,
A9 5E,HC_STAG_BUMP_UP_FD,57 23,57 03,ANIM: airborne upside down bt -> hit fence? -> slo… -> hit ground (G84-ish) -> stand up -> step back,,19 61,HC_DN_UP_SIDE_FR_L,67 23,67 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,89 63,HC_TRN003_CUT2_Y,35 2A,35 0A,
AA 5E,HC_STAG_BUMP_UP_BD,58 23,58 03,ANIM: opponent airborne upside dowwn -> hit fence?…-> hit ground (G26-ish) -> stand up + turn around,,1A 61,HC_DN_UP_SIDE_FR_L_F,69 23,69 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,8A 63,HC_CIR000_Y,48 28,48 08,
AB 5E,HC_STAG_BUMP_DOWN_FU,57 23,57 03,ANIM: airborne upside down bt -> hit fence? -> slo… -> hit ground (G84-ish) -> stand up -> step back,,1B 61,HC_DN_UP_SIDE_BK_L,67 23,67 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,8B 63,HC_CIR002_Y,52 28,52 08,
AC 5E,HC_STAG_BUMP_DOWN_BU,54 23,54 03,ANIM: opponent hit fence? -> fly over it forward -> G84 -> techroll away + turn around,,1C 61,HC_DN_UP_SIDE_BK_L_F,69 23,69 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,8C 63,HC_SPO007,F0 2A,F0 0A,
AD 5E,HC_STAG_BUMP_DOWN_FD,53 23,53 03,ANIM: hit fence? -> fly over it back -> G26 -> techroll back,,1D 61,HC_DN_UP_HEAD_STMP,6B 23,6B 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,8D 63,HC_SPO007_Y,F1 2A,F1 0A,
AE 5E,HC_STAG_BUMP_DOWN_BD,58 23,58 03,ANIM: opponent airborne upside dowwn -> hit fence?…-> hit ground (G26-ish) -> stand up + turn around,,1E 61,HC_DN_UP_HEAD_STMP_F,6B 23,6B 03,ANIM: OG84-ish take hit -> small bounce + wake up and turn around,,8E 63,HC_CMN201_Y,CC 2B,CC 0B,
AF 5E,HC_STAG_BEATDWN_S,15 21,15 01,ANIM: take mid hit and short step back,,1F 61,HC_DN_UP_FOOT_STMP,6C 23,6C 03,ANIM: G84-ish take hit -> small bounce + wake up,,8F 63,HC_PB_SBY_CAR_F,BA 23,BA 03,ANIM: enviromental cinematic 2 -> G26
B0 5E,HC_STAG_BEATDWN_S_F,15 21,15 01,ANIM: take mid hit and short step back,,20 61,HC_DN_UP_FOOT_STMP_F,6C 23,6C 03,ANIM: G84-ish take hit -> small bounce + wake up,,90 63,HC_PB_SBY_CAR_RF,BB 23,BB 03,ANIM: enviromental cinematic 3 -> G26
B1 5E,HC_STAG_ELBOW_L,32 23,32 03,ANIM: heavy front hit -> get knocked back into sit down -> stand back up,,21 61,HC_DN_UP_SIDE_FR_STMP,67 23,67 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,91 63,HC_DOR005_Y,F8 27,F8 07,ANIM: get blown away and roll (G26)
B2 5E,HC_STAG_ELBOW_L_F,32 23,32 03,ANIM: heavy front hit -> get knocked back into sit down -> stand back up,,22 61,HC_DN_UP_SIDE_FR_STMP_F,69 23,69 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,92 63,HC_PB_BTF_HELI_AFT,6C 24,6C 04,ANIM: flailing airborne loop?
B3 5E,HC_STAG_FACE_K_S,9D 23,9D 03,ANIM: take front high hit (or GB?) and step back,,23 61,HC_DN_UP_SIDE_BK_STMP,67 23,67 03,"ANIM: OG84-ish take hit, roll to left and wake up and face P1?",,93 63,HC_PB_AQU_FALL_AFT,3E 22,3E 02,ANIM: airborne G84-ish -> accelerate down? (no root motion)
B4 5E,HC_STAG_FACE_K_S_F,9D 23,9D 03,ANIM: take front high hit (or GB?) and step back,,24 61,HC_DN_UP_SIDE_BK_STMP_F,69 23,69 03,"ANIM: OG82-ish take hit, roll to right and wake up and face P1?",,94 63,HC_PB_JNG_ROCK_AFT,6C 24,6C 04,ANIM: flailing airborne loop?
B5 5E,HC_STAG_FACE_K_M,9E 23,9E 03,ANIM: KO stun high hit from left - fall to right -> half roll back -> G82 idle start,,25 61,HC_DN_DO_HEAD_L,70 23,70 03,ANIM: G26-ish take hit -> small bounce back + wake up,,95 63,HC_PB_BTF_HELI_BND,6D 24,6D 04,ANIM: A26-ish -> moderate ground bounce -> G26
B6 5E,HC_STAG_FACE_K_M_F,9E 23,9E 03,ANIM: KO stun high hit from left - fall to right -> half roll back -> G82 idle start,,26 61,HC_DN_DO_HEAD_L_F,70 23,70 03,ANIM: G26-ish take hit -> small bounce back + wake up,,96 63,HC_PB_BTF_HELI_Y,6A 24,6A 04,ANIM: enviromental cinematic 5
B7 5E,HC_STAG_HOOK_L,9F 23,9F 03,ANIM: high hit from left - step back + right,,27 61,HC_DN_DO_FOOT_L,72 23,72 03,"ANIM: OG26-ish take hit -> front""flip"" -> wake up + turn around",,97 63,HC_PB_BTF_HELI_R_Y,6B 24,6B 04,ANIM: enviromental cinematic 6
B8 5E,HC_STAG_HOOK_L_F,A0 23,A0 03,ANIM: high hit from right - step back + left,,28 61,HC_DN_DO_FOOT_L_F,72 23,72 03,"ANIM: OG26-ish take hit -> front""flip"" -> wake up + turn around",,98 63,HC_CMN112_Y,D7 2B,D7 0B,
B9 5E,HC_STAG_UPPER_L,A1 23,A1 03,ANIM: lift stun + knockback - sit down -> stand up,,29 61,HC_DN_DO_SIDE_FR_L,76 23,76 03,ANIM: G26-ish take strong hit from right -> roll left -> wake up and face P2 (turn ~90deg CW),,99 63,HC_ZAC_DOWNSP_UP,74 24,74 04,ANIM: G84-ish -> triple small bounce -> G84 idle start
BA 5E,HC_STAG_UPPER_L_F,A1 23,A1 03,ANIM: lift stun + knockback - sit down -> stand up,,2A 61,HC_DN_DO_SIDE_FR_L_F,74 23,74 03,ANIM: G26-ish take srtong hit from left -> roll right -> wake up and face P2 (turn ~90deg CCW),,9A 63,HC_ZAC_DOWNSP_DW,75 24,75 04,ANIM: G26-ish -> triple small bounce -> G26 idle start
BB 5E,HC_STAG_FACE_K_L,A2 23,A2 03,ANIM: lift stun KO - fall forward -> G26,,2B 61,HC_DN_DO_SIDE_BK_L,76 23,76 03,ANIM: G26-ish take strong hit from right -> roll left -> wake up and face P2 (turn ~90deg CW),,9B 63,HC_PB_CIR_CANNON_RYU_Y,4D 24,4D 04,ANIM: enviromental cinematic 4
BC 5E,HC_STAG_FACE_K_L_F,A2 23,A2 03,ANIM: lift stun KO - fall forward -> G26,,2C 61,HC_DN_DO_SIDE_BK_L_F,74 23,74 03,ANIM: G26-ish take srtong hit from left -> roll right -> wake up and face P2 (turn ~90deg CCW),,9C 63,HC_TAG_PB_Y,80 2C,80 0C,"ANIM: DOA5 critical burst (crumple KO stun, stand for a second, fall forward G26)"
BD 5E,HC_STAG_HOOK_S,A4 23,A4 03,ANIM: moderate mid hit from right -> small step back+left,,2D 61,HC_DN_DO_HEAD_STMP,78 23,78 03,ANIM: A26-ish (or G26?) ground bounce back -> techroll back,,9D 63,HC_RAKKA_REV_D,1B 24,1B 04,ANIM: A24-ish -> super long fall down
BE 5E,HC_STAG_HOOK_S_F,A3 23,A3 03,ANIM: moderate mid hit from left -> small step back+right,,2E 61,HC_DN_DO_HEAD_STMP_F,78 23,78 03,ANIM: A26-ish (or G26?) ground bounce back -> techroll back,,9E 63,HC_RAKKA_REV_U,1D 24,1D 04,ANIM: airborne upside dowwn -> small knock back + super long fall down
BF 5E,HC_STAG_SIRI_L,A5 23,A5 03,ANIM: strong front mid hit -> knockback sit-down -> stand up,,2F 61,HC_DN_DO_FOOT_STMP,79 23,79 03,ANIM: OA26-ish (or OG26?) ground bounce forward -> techroll forward + turn around,,9F 63,HC_BTF004_Y,B6 28,B6 08,
C0 5E,HC_STAG_SIRI_L_F,A5 23,A5 03,ANIM: strong front mid hit -> knockback sit-down -> stand up,,30 61,HC_DN_DO_FOOT_STMP_F,79 23,79 03,ANIM: OA26-ish (or OG26?) ground bounce forward -> techroll forward + turn around,,A0 63,HC_VF_EDGE_KICK,88 24,88 04,ANIM: high KO stun -> arch and fall back -> G84 idle start
C1 5E,HC_STAG_BEATDWN_L,A6 23,A6 03,ANIM: knock back onto one knee -> stand up,,31 61,HC_DN_DO_SIDE_FR_STMP,7B 23,7B 03,ANIM: G26-ish take moderate hit from right -> wake up and face P2 (turn ~90deg CW),,A1 63,HC_DOA5_HURDLE_F,9C 24,9C 04,ANIM: continue being blown back away -> hit fence? -> slow backflip and start falling A26
C2 5E,HC_STAG_BEATDWN_L_F,A6 23,A6 03,ANIM: knock back onto one knee -> stand up,,32 61,HC_DN_DO_SIDE_FR_STMP_F,7A 23,7A 03,ANIM: G26-ish take moderate hit from left -> wake up and face P2 (turn ~90deg CCW),,A2 63,HC_DOA5_HURDLE_B,9D 24,9D 04,ANIM: continue being blown forward away -> hit fence? -> slow front flip and start falling A84
C3 5E,HC_STAG_KNEE_L,A7 23,A7 03,ANIM: half-jump back up / hold onto floor -> stand up,,33 61,HC_DN_DO_SIDE_BK_STMP,7B 23,7B 03,ANIM: G26-ish take moderate hit from right -> wake up and face P2 (turn ~90deg CW),,A3 63,HC_DOA5_HURDLE_RF,9E 24,9E 04,ANIM: airborne upside down bt -> hit fence? -> slow backflip and start falling A84
C4 5E,HC_STAG_KNEE_L_F,A7 23,A7 03,ANIM: half-jump back up / hold onto floor -> stand up,,34 61,HC_DN_DO_SIDE_BK_STMP_F,7A 23,7A 03,ANIM: G26-ish take moderate hit from left -> wake up and face P2 (turn ~90deg CCW),,A4 63,HC_DOA5_HURDLE_RB,9F 24,9F 04,ANIM: opponent airborne upside down -> hit fence? -> slow front flip and start falling A26
